log_ingreso,ingreso,escolaridad,experiencia,experiencia_sq,mujer,urbano,horas_trabajo,edad
7.429581913218647,1685.1029068204818,17,10,100,0,1,37,33
5.452336068325594,233.30254048710435,0,48,2304,0,0,40,54
6.4753952783484126,648.9757029619888,7,26,676,0,0,27,39
7.2195242405090445,1365.839095194219,15,25,625,1,1,38,46
7.193976452409036,1331.3868900915197,17,8,64,1,1,49,31
6.519390893525368,678.1651847057528,8,31,961,0,0,46,45
6.967078767223068,1061.1184445650172,11,5,25,0,0,55,22
6.930107313917181,1022.6037133447549,18,40,1600,1,1,55,64
7.114762449743964,1229.9913917244487,17,24,576,1,0,45,47
6.35738854080407,576.7382596524271,4,53,2809,0,1,39,63
5.635253593037984,280.12994730803143,1,15,225,0,1,33,22
5.962870112775925,388.72420701426563,6,17,289,0,0,52,29
5.989131045643854,399.0676876135625,9,18,324,1,0,28,33
6.626514806605162,754.8467938504397,14,23,529,1,0,42,43
6.457930802313051,637.7400800615693,6,31,961,0,1,49,43
6.012475101309815,408.49313195122227,4,28,784,0,1,47,38
7.45355558712153,1725.9891529493825,14,36,1296,0,0,50,56
7.264473376411367,1428.6330777451751,14,33,1089,1,1,45,53
7.74817293255464,2317.3346177794665,9,35,1225,0,1,55,50
6.498949922996427,664.4435496961643,13,28,784,1,0,55,47
6.4163205238843295,611.7480555933673,9,39,1521,1,1,30,54
7.518113075407741,1841.090016376175,16,18,324,0,1,31,40
6.972737647795471,1067.1402092700982,13,8,64,0,1,21,27
5.908043530481986,367.9854982569461,1,15,225,1,0,59,22
7.166588831311955,1295.4181675464854,15,32,1024,0,0,23,53
6.624690716321168,753.4711401875486,12,33,1089,1,1,51,51
6.943655244172967,1036.5521500078603,8,34,1156,0,1,53,48
5.621172543082405,276.2130651510145,6,15,225,1,1,24,27
6.572258303406837,714.982669119718,15,15,225,1,0,24,36
6.692110787247301,806.0217983557461,9,34,1156,1,1,23,49
7.187523217349955,1322.822800297832,8,4,16,0,0,31,18
6.700518742693969,812.8273640795494,6,10,100,1,1,54,22
6.922128566539573,1014.477079938087,15,41,1681,0,1,56,62
5.957884849205251,386.7911368217275,8,7,49,0,0,53,21
7.7627394101293525,2351.337067257076,16,11,121,0,1,47,33
6.36810558687903,582.9524294490295,6,29,841,0,0,26,41
7.029776331818085,1129.7778865584526,10,17,289,0,1,59,33
6.132105345540645,460.40445148773927,7,6,36,0,1,30,19
6.101277225162135,446.4275946648838,6,33,1089,1,1,51,45
6.54143890707953,693.283431112171,18,25,625,1,1,51,49
6.7662384871427435,868.0405994641789,11,27,729,0,1,50,44
5.952510721690736,384.7180474437444,6,25,625,1,0,39,37
6.533987873153343,688.1369498598303,7,28,784,0,1,25,41
6.069365010820517,432.4060212359056,6,17,289,0,0,37,29
5.775688652812467,322.3663567943263,5,41,1681,1,1,40,52
6.3448221200838395,569.5360716757925,8,36,1296,0,1,22,50
6.851067410552594,944.8889530156933,12,32,1024,1,1,47,50
6.458968953933276,638.4024947429115,6,48,2304,0,0,47,60
6.638507772252661,763.954148453759,7,41,1681,0,1,51,54
7.149535861589226,1273.5147308758283,16,7,49,0,1,58,29
6.756570573555207,859.6888947893494,16,0,0,1,1,43,20
6.287529308391345,537.8228917057131,15,0,0,1,1,26,18
5.776441610018606,322.60917627055636,1,43,1849,1,1,38,50
6.228308677459271,506.8974310276622,7,44,1936,1,1,20,57
6.448864707015679,631.9843979256814,16,5,25,0,1,52,27
6.750475078396952,854.4646037895303,12,42,1764,1,1,52,60
7.116351257079366,1231.9471643316197,17,38,1444,0,0,30,61
6.620294382320864,750.1659001887574,9,31,961,0,0,42,46
5.44621461051786,231.8787511084257,1,23,529,1,0,47,30
6.249104237268834,517.5490158480789,1,22,484,0,1,36,29
6.582466556043444,722.3187735336227,13,29,841,0,1,29,48
5.9503514808109115,383.88824470289836,15,42,1764,1,0,27,63
5.733642685414001,309.09314926880916,6,7,49,1,1,28,19
6.427339409036447,618.5261118917967,11,35,1225,1,1,38,52
6.241018800234227,513.3812775660646,13,21,441,0,0,27,40
6.008672315360331,406.9426699146604,3,25,625,0,0,24,34
5.7794973344066065,323.5964887073767,3,34,1156,1,0,33,43
6.828630016065405,923.9241837581337,17,2,4,1,0,52,25
6.3318947984136615,562.2208804627068,2,38,1444,0,0,57,46
5.517022566381437,248.89287086136434,0,37,1369,1,0,31,43
5.970382738441175,391.65554369926207,16,5,25,1,1,22,27
6.168669282583482,477.5501987099028,6,31,961,0,0,59,43
6.6792794614597355,795.7455400705104,15,30,900,1,0,48,51
6.190408119524429,488.0452463690317,4,48,2304,0,1,41,58
7.459814698158592,1736.8261904372148,18,0,0,0,1,53,24
6.35614993827762,576.0243524018526,6,9,81,0,1,25,21
6.169673229091537,478.0298743083505,13,43,1849,1,0,54,62
5.663756746901585,288.22941615461224,1,21,441,1,1,58,28
5.371522222133713,215.1901857794733,2,38,1444,1,1,35,46
6.875885885914424,968.6330840136175,16,31,961,1,1,50,53
7.3492178345553105,1554.9798005909688,15,21,441,0,0,34,42
6.499506292637918,664.8133287730868,7,25,625,0,1,20,38
7.54783575504772,1896.6335067659184,17,30,900,0,1,39,53
6.877720853277927,970.4121258526629,14,7,49,0,1,42,27
6.036089611213638,418.2542960128223,6,42,1764,1,1,39,54
6.932571742565269,1025.1269551291766,8,12,144,0,1,51,26
6.461540264248096,640.0461379153746,5,30,900,1,1,44,41
7.676021367649183,2156.02465533833,17,29,841,0,1,27,52
7.307623211502506,1491.6276891228968,17,29,841,0,1,52,52
7.175703479931712,1307.2794224283753,13,34,1156,0,1,49,53
5.962556268135634,388.6022271477076,13,16,256,1,1,22,35
6.692689403647814,806.4883107402891,13,37,1369,0,0,43,56
5.94165047013036,380.5625185568242,3,40,1600,0,1,31,49
6.386981436520047,594.0606606886928,3,32,1024,1,1,50,41
6.736500678314032,842.607017850082,14,20,400,1,1,26,40
7.49003063969345,1790.1069393312746,14,29,841,1,1,59,49
6.674707933814001,792.1160697680037,17,31,961,0,1,36,54
6.6504915577132735,773.1642870099093,13,10,100,0,1,29,29
6.625871689649376,754.3614951469331,0,24,576,1,0,34,30
6.6720215826612925,789.9910234391775,9,25,625,1,1,40,40
6.412645259712483,609.5038464393471,9,27,729,1,1,40,42
6.9838696332917225,1079.0859652325364,9,37,1369,0,0,48,52
5.510487146684164,247.27155525037546,1,51,2601,0,1,20,58
6.065379283326687,430.68599871611724,7,34,1156,0,0,40,47
5.6514328885313,284.69911579358165,0,28,784,1,1,24,34
6.089680358411043,441.280337052487,0,31,961,0,1,34,37
6.406626056644527,605.8461383044112,3,33,1089,1,1,45,42
6.690655654055698,804.849782210404,6,27,729,0,1,30,39
5.763321874406968,318.40427309573124,8,16,256,1,0,40,30
7.090702756632308,1200.7513401426627,15,15,225,0,1,25,36
6.529716364555681,685.2038358327736,4,43,1849,0,1,23,53
6.362878627415778,579.9133103268613,1,22,484,0,1,40,29
6.755488854920682,858.759456078178,10,42,1764,1,1,36,58
6.935947714679546,1028.593603504907,17,13,169,1,0,50,36
7.358876995063115,1570.0723735196734,18,5,25,0,1,42,29
6.290055825275032,539.1834283076644,12,8,64,1,0,51,26
7.156168299527712,1281.989310788941,10,8,64,0,0,55,24
7.504745628057246,1816.6431029598084,18,21,441,1,1,53,45
6.407313095280483,606.2625210280023,16,9,81,1,1,25,31
5.779355009137702,323.5504360274126,4,38,1444,1,1,57,48
7.721142927927387,2255.5360230562037,12,18,324,0,1,41,36
5.70508206139071,300.3901294689858,0,58,3364,0,1,52,64
5.536998706484594,253.91478192308992,9,18,324,1,0,30,33
6.714338857005753,824.1387132016037,7,9,81,0,1,42,22
6.838707015454279,933.2816355269906,7,39,1521,0,1,55,52
7.007420791911309,1104.8013145097489,18,5,25,1,1,47,29
6.021682208086091,412.27153924264286,5,31,961,0,1,38,42
6.755904388675319,859.1163737698303,11,21,441,1,1,32,38
6.722033510112253,830.5046350823533,6,41,1681,1,1,32,53
6.65156742467908,773.9965565508193,15,19,361,1,1,27,40
6.323272072586867,557.3938449662329,8,19,361,0,1,32,33
6.465843120941478,642.8060983227433,9,41,1681,0,0,54,56
6.898623636537872,990.9099243819124,9,47,2209,0,0,46,62
7.078465571701903,1186.1470638002493,9,44,1936,0,1,30,59
6.99499650131443,1091.159860100867,15,35,1225,0,0,40,56
5.676555928174061,291.94222648061736,0,25,625,0,1,27,31
7.24308790133753,1398.4054487870799,16,26,676,0,0,45,48
6.713951895895833,823.8198652652692,13,3,9,0,1,49,22
6.427811678704582,618.8182920018635,18,28,784,1,0,41,52
6.631144893742138,758.3499038751487,16,18,324,0,0,58,40
6.689386617279854,803.8290460505987,13,27,729,0,0,29,46
5.8924434230248135,362.2894300965348,7,47,2209,1,0,45,60
6.538931448885268,691.5472295280025,8,14,196,1,1,46,28
6.264801046631411,525.7369784108122,7,22,484,0,1,41,35
5.702915533663421,299.7400304075967,12,46,2116,1,1,32,64
7.171416145243174,1301.686675568593,16,7,49,0,1,58,29
7.162779390581561,1290.4927363416853,18,2,4,0,1,26,26
6.63841078368288,763.8800572265815,6,15,225,1,1,31,27
7.388147265664739,1616.7080060106634,16,39,1521,1,0,32,61
5.568939762933885,262.15600433016834,0,28,784,1,1,31,34
5.684755489848429,294.3458656990682,4,45,2025,1,1,31,55
5.996354448639685,401.9607506444911,5,13,169,1,0,57,24
5.701097879631224,299.1957015833224,1,56,3136,1,1,22,63
6.660645187047519,781.0547009748474,15,9,81,0,1,27,30
5.824977899154687,338.65364846332005,4,47,2209,1,0,50,57
6.421318868459475,614.8134377044393,4,49,2401,0,0,32,59
6.139345751044454,463.750063590707,11,9,81,0,1,27,26
6.427669521545465,618.7303288039105,2,36,1296,0,1,56,44
6.763082253978408,865.3051800177577,15,0,0,1,1,43,19
6.418713062803663,613.2134389195035,5,11,121,1,1,47,22
6.975754591859048,1070.3645730063101,14,26,676,1,1,23,46
7.756993843886417,2337.8660407734396,14,34,1156,0,0,35,54
7.266572343282886,1431.634880487096,15,34,1156,0,0,37,55
6.478922874786661,651.2690699987533,12,18,324,0,0,23,36
6.530546561013179,685.772925825508,11,8,64,0,1,59,25
6.387036173621406,594.0931787372541,9,47,2209,1,1,52,62
5.915855833208389,370.87157112716255,13,0,0,0,1,46,18
6.222237801486583,503.82944170703763,1,32,1024,1,1,55,39
6.106943688696048,448.9644410363899,2,26,676,0,1,23,34
6.307116315620056,548.4610775748306,8,10,100,0,0,55,24
5.883944644895958,359.2234595677202,10,26,676,1,0,32,42
6.572900642901598,715.4420782586845,10,46,2116,0,0,33,62
6.566679388811807,711.0049478723068,9,6,36,0,1,56,21
6.532435834171366,687.0697628608431,13,34,1156,0,0,25,53
6.053735986155398,425.7004739411375,8,9,81,1,1,33,23
6.395426037923323,599.098507543975,9,33,1089,1,0,22,48
6.271576961622751,529.3114238775165,8,22,484,1,1,44,36
6.0144159694641655,409.2867331508225,4,51,2601,1,1,53,61
6.037917021096216,419.01931683719965,7,43,1849,1,1,25,56
6.6559577850455245,777.4021507791173,10,28,784,1,1,59,44
5.49306699354813,243.00134870418506,0,21,441,1,0,20,27
6.7949947415753185,893.3645618989043,9,28,784,0,1,27,43
5.939277381055654,379.6604805334066,0,30,900,0,0,36,36
6.15460780472886,470.88212849716285,6,44,1936,1,1,32,56
6.674520733798622,791.967799506092,13,1,1,0,1,38,20
5.8618371344226095,351.36906363836107,4,52,2704,0,1,54,62
6.465502694707151,642.587307506469,16,8,64,1,1,52,30
6.625483225164427,754.0685094082168,5,34,1156,0,1,52,45
7.015795041087356,1114.0920431508193,15,16,256,1,1,58,37
6.870258698992771,963.1977118616059,10,29,841,1,0,57,45
6.577708156515068,718.8898567701546,9,10,100,0,1,57,25
6.068869777902544,432.1919325565158,14,38,1444,1,1,28,58
6.645472017311534,769.2930815982334,6,44,1936,1,1,56,56
4.768287514233938,117.7174797440377,1,11,121,0,0,20,18
6.00054762829535,403.64978301974685,11,3,9,1,0,55,20
6.3653991583552125,581.3768434331395,18,6,36,1,1,57,30
7.421504088311818,1671.5457703946074,11,28,784,0,1,21,45
6.690064891291578,804.3744473472569,15,21,441,0,1,29,42
6.305404141838565,547.5228203565549,5,39,1521,0,0,42,50
5.972710475390198,392.56827666862296,2,47,2209,0,1,28,55
5.048291813507466,155.75617651953164,1,16,256,0,0,30,23
6.754621271979198,858.0147341239904,4,51,2601,1,1,55,61
7.302816307426543,1484.4747833433157,10,46,2116,0,1,57,62
5.792690928006166,327.89417791029734,2,41,1681,1,0,54,49
5.532321101831286,252.72984245733963,2,54,2916,0,1,32,62
5.634639050211199,279.9578483448536,4,54,2916,0,0,38,64
6.05719713192357,427.17643812517645,10,22,484,1,1,54,38
5.984384908758076,397.1781453016453,2,25,625,1,1,49,33
6.808691408506347,905.6848596532644,12,20,400,0,0,37,38
6.577060794122059,718.4246251151521,7,15,225,0,0,31,28
6.471782127091499,646.635086631911,9,39,1521,1,0,31,54
6.401526720510613,602.7645888056345,1,46,2116,0,1,40,53
6.331991762240391,562.2753981938249,3,43,1849,0,1,31,52
7.479049195220596,1770.5565217575088,17,13,169,0,1,47,36
6.94628568164615,1039.2823248290092,18,13,169,1,1,48,37
6.749864828738428,853.9433261277816,3,26,676,0,1,58,35
5.933861408115648,377.6098078509819,8,50,2500,1,1,23,64
6.810788444368955,907.58610607841,15,37,1369,1,0,50,58
5.998589246558605,402.8600562023284,5,20,400,1,0,43,31
6.253849693687414,520.0108588115863,3,23,529,0,0,37,32
6.405644843017366,605.2519653705056,8,34,1156,0,0,45,48
7.112333636573442,1227.0075974388467,12,0,0,0,1,39,18
6.8864512378370675,978.9212869696104,8,6,36,0,0,27,20
5.531039176853402,252.40606933040502,5,22,484,1,0,52,33
6.7220655661849635,830.5312582260367,18,16,256,1,0,23,40
7.12809542026773,1246.5006448197491,13,9,81,1,1,57,28
6.367934930724612,582.8529535175427,14,9,81,1,1,41,29
6.080426205024997,437.2154984562253,2,19,361,1,0,55,27
6.090683415811001,441.72318862566715,4,39,1521,0,0,50,49
6.195425708788365,490.50021080858096,17,10,100,1,0,27,33
6.373503245948033,586.1075152952993,13,6,36,0,0,28,25
6.544857784105164,695.6577383265296,15,34,1156,1,1,37,55
6.748080090032442,852.4206196417135,13,10,100,0,0,54,29
5.8779216671983185,357.06636726263065,8,27,729,1,0,43,41
6.940897072522697,1033.6971004220807,14,25,625,0,0,36,45
5.641768234799639,281.9608509266662,6,13,169,1,0,20,25
7.048306347580321,1150.9078533147963,13,26,676,1,1,58,45
6.084899419751195,439.17563805662996,5,42,1764,1,0,34,53
6.794331815023234,892.7725230709419,14,23,529,1,1,32,43
6.508276988710645,670.6698497649404,7,12,144,0,0,42,25
6.038759167224267,419.3723409605381,1,38,1444,0,1,48,45
6.8209712160328815,916.8750615549877,7,32,1024,1,1,50,45
5.935076050761504,378.06874749449753,0,48,2304,1,0,56,54
7.052759049291749,1156.0439289033422,16,36,1296,1,1,47,58
7.522339994516996,1848.8886253815954,18,29,841,0,1,51,53
5.460394417487772,235.19016918962646,4,34,1156,0,0,26,44
6.626782374370475,755.048793543322,15,13,169,0,1,33,34
6.853600235773941,947.2852249752441,6,14,196,0,1,33,26
6.085141060562355,439.28177363687934,6,38,1444,0,0,51,50
6.91755893057003,1009.8518648065179,17,14,196,0,1,28,37
6.875835256146831,968.5840435871545,17,7,49,0,1,25,30
5.885231634763798,359.6860741467584,1,38,1444,1,1,34,45
7.182742260514325,1316.5135357669699,14,26,676,0,1,49,46
6.853684200973768,947.3647673077993,13,11,121,1,1,49,30
7.089768807011707,1199.630422405925,17,40,1600,1,1,35,63
6.739908744841007,845.4835775922467,8,38,1444,0,0,42,52
6.948634155711066,1041.725920652601,13,4,16,1,1,50,23
6.0866541924884645,439.9469680496614,4,25,625,1,1,31,35
6.442736674103234,628.123418920785,10,6,36,0,1,40,22
5.567782641556546,261.85283344994036,7,51,2601,0,1,22,64
6.985703438780805,1081.0666145064754,4,32,1024,0,1,22,42
6.911054182403317,1003.3043507915406,10,3,9,1,1,57,19
6.4891809888385525,657.9842460323042,4,17,289,0,0,41,27
7.4448785182145025,1711.0774147867473,16,25,625,0,1,40,47
5.861234547886606,351.1573971515368,3,53,2809,1,1,35,62
6.488257260833608,657.3767281912517,14,2,4,0,0,37,22
7.028017996293616,1127.793103434465,18,26,676,1,1,23,50
6.158175787466621,472.5652286537545,1,11,121,0,1,39,18
6.418500872342001,613.0833346807293,16,13,169,1,1,32,35
6.7679888933184,869.5613536706892,11,32,1024,0,0,50,49
6.856913012225126,950.4285728908553,16,42,1764,0,0,21,64
6.901037491411646,993.304726321705,9,13,169,0,1,49,28
7.354253114673854,1562.8293051079213,17,15,225,1,1,50,38
8.009316765722204,3008.8606537049573,18,19,361,0,1,47,43
6.6806970520774165,796.8743814105823,17,19,361,1,0,28,42
7.148496747516194,1272.192091102573,12,21,441,1,1,30,39
6.949981357661345,1043.1302816110679,13,25,625,1,1,54,44
7.614474652858545,2027.329427252362,15,9,81,0,0,56,30
7.347042054423827,1551.6001844201073,17,27,729,1,1,36,50
6.993999496257025,1090.0725103385857,17,28,784,1,1,45,51
7.730306926737722,2276.300751143566,15,37,1369,0,0,23,58
6.426801058561538,618.1932176806343,16,30,900,1,0,52,52
6.180299575483306,483.1366705768775,6,6,36,1,0,36,18
6.119910305655901,454.8238975387539,11,21,441,1,0,27,38
5.410885158746724,223.82962477062614,1,16,256,0,1,45,23
7.3513375392271225,1558.279394385582,9,30,900,1,1,39,45
6.682226762517933,798.0943012958131,4,24,576,0,1,57,34
6.09763790841818,444.80585604485685,2,14,196,0,1,52,22
7.695463405035494,2198.352301849064,18,24,576,0,1,59,48
6.970974139677343,1065.259957255008,12,4,16,0,1,36,22
6.550114311510891,699.324110042604,11,38,1444,1,1,28,55
6.723600717126533,831.8072282217865,2,12,144,0,1,39,20
6.167129355904012,476.8153723526916,5,29,841,0,1,27,40
6.598233522733754,733.7978065375437,13,35,1225,0,1,25,54
6.046912863135179,422.80575398316336,3,45,2025,0,0,28,54
6.442560186003066,628.0125723937427,12,9,81,1,1,30,27
6.140593096148842,464.32888087959526,18,3,9,1,1,24,27
6.4456310949989835,629.9441061160571,17,13,169,0,0,27,36
5.646147669334483,283.1983878928133,2,26,676,1,0,54,34
6.381453837779557,590.7859905979764,5,27,729,0,1,44,38
6.573241871166889,715.6862489745705,15,10,100,1,1,55,31
6.581001894653437,721.2615955076602,2,18,324,1,1,58,26
6.686749437301235,801.7119969308545,11,46,2116,0,1,25,63
7.119617379903416,1235.9774331768385,18,0,0,1,1,43,18
6.83213298980382,927.1663411909677,18,38,1444,0,1,40,62
6.577086747060692,718.4432705873114,3,21,441,0,1,55,30
5.746195037477039,312.9974481016483,0,15,225,1,1,37,21
5.882461136577224,358.6909436707122,1,11,121,1,1,20,18
7.162052021706264,1289.5544133862993,12,39,1521,0,1,48,57
6.1245840367419175,456.9545974079101,12,31,961,1,0,36,49
5.825363653122732,338.78431065211635,1,44,1936,1,1,24,51
7.4038575343621895,1642.3074840088211,18,21,441,0,1,25,45
6.932606275586909,1025.1623564717556,15,27,729,0,1,27,48
6.3073684067903395,548.5993571985351,11,8,64,1,1,44,25
5.812634201676941,334.4991042465454,0,50,2500,0,1,38,56
7.5425010444618605,1886.5424562687037,8,29,841,0,1,58,43
6.821879942131734,917.7086285374841,16,29,841,1,1,28,51
5.944781379657651,381.755892570091,9,5,25,1,0,47,20
7.166915276415925,1295.8411194964153,17,6,36,0,1,50,29
6.228206581473237,506.84568147637884,18,0,0,1,1,20,18
6.2365448248689495,511.089552760085,6,49,2401,0,0,29,61
6.786373256221213,885.6955390996411,18,0,0,0,1,41,22
6.5583721447186445,705.1229217588905,14,27,729,1,1,20,47
5.822359054255653,337.76792737279777,8,33,1089,1,1,32,47
6.708275932319514,819.1571389669707,9,19,361,0,1,33,34
6.268401910457012,527.6334981836507,3,55,3025,0,1,42,64
6.047353542580304,422.99211684835046,5,29,841,1,1,58,40
6.557049761260627,704.1910951231424,3,23,529,0,1,47,32
6.35529727372181,575.5334061892378,4,44,1936,0,1,48,54
7.421619332436306,1671.738417323958,8,24,576,0,1,59,38
6.302615027006943,545.9978439933293,11,14,196,1,0,52,31
6.292258966306808,540.3726349561869,7,6,36,0,0,21,19
6.638504015382567,763.9512783826573,4,18,324,0,1,52,28
6.322516275555811,556.9727275127852,10,40,1600,0,0,43,56
6.403005830249925,603.6568034584773,10,39,1521,0,0,31,55
7.67584234488447,2155.6387123910595,12,33,1089,0,0,59,51
7.563464050690848,1926.5074875969108,13,36,1296,0,1,47,55
6.266358290422427,526.5563168454196,7,38,1444,0,0,54,51
6.6587743842304565,779.5948675959552,17,12,144,1,0,29,35
7.461378596894605,1739.5445357754934,18,23,529,0,1,53,47
6.298551136159832,543.7834708854538,11,15,225,0,0,24,32
6.871864477662586,964.7456366818441,11,27,729,1,0,37,44
7.0475101629736665,1149.9918828874731,17,28,784,1,1,25,51
5.978775505232288,394.9564498317682,9,40,1600,1,1,30,55
6.370325124753812,584.24775142171,6,38,1444,0,1,20,50
7.807969040907441,2460.128936852228,17,18,324,0,1,42,41
6.402801617600315,603.5335416894226,11,15,225,1,1,23,32
6.593984711503018,730.6866522100761,13,28,784,1,1,26,47
7.024041677742145,1123.3175428193713,14,39,1521,0,1,36,59
6.789534135199249,888.4995447367529,15,13,169,0,0,30,34
4.80049686287392,121.57080653528222,1,15,225,1,1,46,22
7.373915195476184,1593.8618637706784,17,23,529,0,1,31,46
